name,type_of_food,address,city,outcode,postcode,URL,rating
Allens Fried Chicken,Chicken,55-57 Walmersley Road,Bury,BL9,5AE,http://www.just-eat.co.uk/restaurants-allensfriedchicken-bl9/menu,4
Alpha Pizza & Chicken,Chicken,351 Edgware Road,Marylebone,W2,1BS,http://www.just-eat.co.uk/restaurants-alpha/menu,4
Alpha Pizza & Chicken,Chicken,351 Edgware Road,Marylebone,W2,1BS,http://www.just-eat.co.uk/restaurants-alpha/menu,4
Alpha Pizza & Chicken,Chicken,351 Edgware Road,Marylebone,W2,1BS,http://www.just-eat.co.uk/restaurants-alpha/menu,4
American Favourite Chicken,Chicken,73 Southernhay,Essex,SS14,1EU,http://www.just-eat.co.uk/restaurants-americanfavouritechicken-ss14/menu,5
American Pizza,Chicken,8a Grove Road,London,E3,5AX,http://www.just-eat.co.uk/restaurants-americanpizza-e3/menu,5
Amigos Fried Chicken,Chicken,14 Market Place,Wednesbury,WS10,7AY,http://www.just-eat.co.uk/restaurants-amigos-fried-chicken/menu,5
Amigos Fried Chicken,Chicken,14 Market Place,Wednesbury,WS10,7AY,http://www.just-eat.co.uk/restaurants-amigos-fried-chicken/menu,5
Amigos Fried Chicken,Chicken,14 Market Place,Wednesbury,WS10,7AY,http://www.just-eat.co.uk/restaurants-amigos-fried-chicken/menu,5
Angel Fried Chicken & Pizza,Chicken,287 City Road,London,EC1V,1LA,http://www.just-eat.co.uk/restaurants-angel-fried-chicken-and-pizza-finsbury/menu,0
Aseel Chicken,Chicken,169 Newland Avenue,Hull,HU5,2EP,http://www.just-eat.co.uk/restaurants-aseelchicken-hu5/menu,5
Ayaan's Miami Chicken,Chicken,130 Church Street,Preston,PR1,3BT,http://www.just-eat.co.uk/restaurants-miamichicken-pr1/menu,4
Ayaan's Miami Chicken,Chicken,130 Church Street,Preston,PR1,3BT,http://www.just-eat.co.uk/restaurants-miamichicken-pr1/menu,4
B F C,Chicken,105 Kirkgate,WestYorkshire,WF1,1JG,http://www.just-eat.co.uk/restaurants-bfc-wf1/menu,5
Babilos,Chicken,5 Broad Green Road,Liverpool,L13,5SD,http://www.just-eat.co.uk/restaurants-babilos/menu,5
Babilos,Chicken,5 Broad Green Road,Liverpool,L13,5SD,http://www.just-eat.co.uk/restaurants-babilos/menu,5
Bani's Pizza & Kebab House,Chicken,250 Washwood Heath Road,Birmingham,B8,1RJ,http://www.just-eat.co.uk/restaurants-banispizza-b8/menu,5
Bani's Pizza & Kebab House,Chicken,250 Washwood Heath Road,Birmingham,B8,1RJ,http://www.just-eat.co.uk/restaurants-banispizza-b8/menu,5
BBQ Express,Chicken,29 Porchester Road,London,W2,5DP,http://www.just-eat.co.uk/restaurants-bbqexpress-w2/menu,5
BBQ Express,Chicken,29 Porchester Road,London,W2,5DP,http://www.just-eat.co.uk/restaurants-bbqexpress-w2/menu,5
BBQ Express,Chicken,29 Porchester Road,London,W2,5DP,http://www.just-eat.co.uk/restaurants-bbqexpress-w2/menu,5
BBQ Express Bradford,Chicken,145 Toller Lane,Bradford,BD8,9HL,http://www.just-eat.co.uk/restaurants-bbqexpress-bd8/menu,5
Benny's,Chicken,83 Granby Street,Leicester,LE1,6FB,http://www.just-eat.co.uk/restaurants-bennysle1/menu,1
Benny's,Chicken,83 Granby Street,Leicester,LE1,6FB,http://www.just-eat.co.uk/restaurants-bennysle1/menu,1
Benny's Chicken,Chicken,32 Belgrave Gate,Leicester,LE1,3GP,http://www.just-eat.co.uk/restaurants-bennys-chicken-leicester/menu,0
Benny's Chicken,Chicken,32 Belgrave Gate,Leicester,LE1,3GP,http://www.just-eat.co.uk/restaurants-bennys-chicken-leicester/menu,0
Bennys Chicken & Pizza,Chicken,9 St Thomas's Road,Chorley,PR7,1HP,http://www.just-eat.co.uk/restaurants-bennyschickenandpizza-pr7/menu,5
Big Bite,Chicken,78-79 Broad Street,Birmingham,B15,1AY,http://www.just-eat.co.uk/restaurants-bigbite-b15/menu,4
Big Chicken,Chicken,373 Stratford Road,Birmingham,B11,4JZ,http://www.just-eat.co.uk/restaurants-bigchicken-b11/menu,5
Big Mamma Pizza & Peri Peri Chicken,Chicken,89 St George's Avenue,Westhoughton,BL5,2EZ,http://www.just-eat.co.uk/restaurants-bigmamma-bl5/menu,5
Big Mamma Pizza & Peri Peri Chicken,Chicken,89 St George's Avenue,Westhoughton,BL5,2EZ,http://www.just-eat.co.uk/restaurants-bigmamma-bl5/menu,5
Big Mamma Pizza & Peri Peri Chicken,Chicken,89 St George's Avenue,Westhoughton,BL5,2EZ,http://www.just-eat.co.uk/restaurants-bigmamma-bl5/menu,5
Big Munch,Chicken,Halewood Shopping Centre,Halewood,L26,0AD,http://www.just-eat.co.uk/restaurants-bigmunch-l26/menu,4
Bistro Chicken,Chicken,242 Old Christchurch nRoad,Dorset,BH1,1PF,http://www.just-eat.co.uk/restaurants-bistro-chicken-bournemouth/menu,5
.CN Chinese,Chinese,228 City Road,Cardiff,CF24,3JH,http://www.just-eat.co.uk/restaurants-cn-chinese-cardiff/menu,5
1 2 3 Chinese,Chinese,Unit 4 Spencer House,Swalwell,NE16,3DS,http://www.just-eat.co.uk/restaurants-1-2-3-chinese-rowlands-gill/menu,4
1 2 3 Chinese,Chinese,Unit 4 Spencer House,Swalwell,NE16,3DS,http://www.just-eat.co.uk/restaurants-1-2-3-chinese-rowlands-gill/menu,4
100 Degrees Chinese Restaurant,Chinese,67 Park Street,Treforest,CF37,1SN,http://www.just-eat.co.uk/restaurants-100-degrees-chinese-restaurant-pontypridd/menu,5
100 Menu,Chinese,50 Wallgate,Wigan,WN1,1JU,http://www.just-eat.co.uk/restaurants-100menu-wn1/menu,5
113 Fish Bar,Chinese,113 Poulton Road,Merseyside,CH44,9DE,http://www.just-eat.co.uk/restaurants-113-fish-bar-wallasey/menu,5
168 Chinese & Cantonese Takeaway,Chinese,17 Alexandra Road,WestYorkshire,LS18,4HE,http://www.just-eat.co.uk/restaurants-168chinese-ls18/menu,5
1A Wok,Chinese,Unit 2 30 Greenock Road,Bishopton,PA7,5JN,http://www.just-eat.co.uk/restaurants-1awok-pa7/menu,5
328 Chinese Online,Chinese,2-4 Commercial Street,Aberbargoed,CF81,9BW,http://www.just-eat.co.uk/restaurants-328chineseonline-cf81/menu,5
333 Chinese Takeaway,Chinese,276 Waterloo Road,Blackpool,FY4,3AF,http://www.just-eat.co.uk/restaurants-333-Chinese-FY4/menu,5
333 Chinese Takeaway,Chinese,1550 Great Western Road,Glasgow,G13,1HJ,http://www.just-eat.co.uk/restaurants-333Chinese-G13/menu,5
333 Chinese Takeaway1,Chinese,1276 Ashton Old Road,Manchester,M11,1JJ,http://www.just-eat.co.uk/restaurants-333Chinese-M11/menu,4
350 Wok,Chinese,136A Crankhall Lane,Wednesbury,WS10,0ED,http://www.just-eat.co.uk/restaurants-350wok-ws10/menu,5
350 Wok,Chinese,136A Crankhall Lane,Wednesbury,WS10,0ED,http://www.just-eat.co.uk/restaurants-350wok-ws10/menu,5
350 Wok,Chinese,136A Crankhall Lane,Wednesbury,WS10,0ED,http://www.just-eat.co.uk/restaurants-350wok-ws10/menu,5
4 in Love,Chinese,10-12 Railway Road,Norfolk,PE30,1NE,http://www.just-eat.co.uk/restaurants-4inlove-pe30/menu,5
5 Star Chinese,Chinese,362 Hornsey Road,London,N19,4HD,http://www.just-eat.co.uk/restaurants-5-star-chinese-archway/menu,5
5 Star Chinese,Chinese,362 Hornsey Road,London,N19,4HD,http://www.just-eat.co.uk/restaurants-5-star-chinese-archway/menu,5
57 Orient Takeaway,Chinese,81 Upper Aughton Road,Southport,PR8,5ND,http://www.just-eat.co.uk/restaurants-57-orient-takeawayPR8/menu,4
7 & One,Chinese,3 Charles Street,CountyAntrim,BT53,6DX,http://www.just-eat.co.uk/restaurants-7andone-bt53/menu,5
88 Chinese,Chinese,44 London Road,Southampton,SO15,2AH,http://www.just-eat.co.uk/restaurants-88-chinese-millbrook/menu,5
88 Noodle Bar,Chinese,15 Cross Church Street,Huddersfield,HD1,2PY,http://www.just-eat.co.uk/restaurants-88noodlebar-hd1/menu,4
888 Chinese Takeaway,Chinese,77 North Walls,Winchester,SO23,8DA,http://www.just-eat.co.uk/restaurants-888chinese-so23/menu,5
888 Triple Eight,Chinese,888 Wimborne Road,Bournemouth,BH9,2DR,http://www.just-eat.co.uk/restaurants-888tripleeight-bh9/menu,5
9th Kitchen,Chinese,397 Sheldon Heath Road,Sheldon,B26,2UB,http://www.just-eat.co.uk/restaurants-9thkitchen-b26/menu,5
A & G Kitchen,Chinese,267 Nuthurst Road,Manchester,M40,3PU,http://www.just-eat.co.uk/restaurants-A-G-Kitchen-M40/menu,5
A1 Wok,Chinese,Unit 2c Hallside Court Cambuslang,Glasgow,G72,7FB,http://www.just-eat.co.uk/restaurants-a1wok-g72/menu,4
Aberavon Packed Meals,Chinese,21 Ysguthan Road,PortTalbot,SA12,6NB,http://www.just-eat.co.uk/restaurants-aberavon-packed-meals-port-talbot/menu,5
Aberdeen Shanghai Takeaway,Chinese,1-3 Portland Street,Aberdeen,AB11,6LN,http://www.just-eat.co.uk/restaurants-aberdeen-shanghai-ab11/menu,5
Acha Halal Chinese Cuisine,Chinese,7 Heybarnes Road,Birmingham,B10,9HR,http://www.just-eat.co.uk/restaurants-acha-halal-chinese-cuisine-birmingham/menu,5
Ackie's,Chinese,113 Leach Lane,Merseyside,WA9,4PS,http://www.just-eat.co.uk/restaurants-ackies-wa9/menu,5
AF88,Chinese,63 Middle Hill Gate,Stockport,SK1,3EH,http://www.just-eat.co.uk/restaurants-af88-stockport/menu,4
After Taste,Chinese,97 Newington Butts,Elephant&Castle,SE1,6SF,http://www.just-eat.co.uk/restaurants-aftertastesw6/menu,5
After Taste,Chinese,97 Newington Butts,Elephant&Castle,SE1,6SF,http://www.just-eat.co.uk/restaurants-aftertastesw6/menu,5
After Taste,Chinese,97 Newington Butts,Elephant&Castle,SE1,6SF,http://www.just-eat.co.uk/restaurants-aftertastesw6/menu,5
Ai Wok,Chinese,24 Kyle View,Nottingham,NG5,9EL,http://www.just-eat.co.uk/restaurants-ai-wok/menu,5
All Welcome,Chinese,152 Battersea Bridge Road,London,SW11,3AW,http://www.just-eat.co.uk/restaurants-allwelcome-sw11/menu,4
Amazing,Chinese,49 Queens Road,Leeds,LS6,1HY,http://www.just-eat.co.uk/restaurants-amazing-ls6/menu,4
Amber,Chinese,130-132 Byres Road,Glasgow,G12,8TD,http://www.just-eat.co.uk/restaurants-Amber-G12/menu,4
Amber Cuisine,Chinese,143 Main Road,Elderslie,PA5,9ES,http://www.just-eat.co.uk/restaurants-amber-cuisine-johnstone/menu,5
Amy's Fish & Chips & Chinese Takeaway,Chinese,101 School Street Darfield,SouthYorkshire,S73,9EZ,http://www.just-eat.co.uk/restaurants-amysfishandchips-s73/menu,5
Andy's Takeaway,Chinese,75 Churchill Avenue,Merseyside,PR9,9PX,http://www.just-eat.co.uk/restaurants-andystakeaway-pr9/menu,5
Angel Express,Chinese,203 Kensington,Merseyside,L7,2RF,http://www.just-eat.co.uk/restaurants-angel-express-edge-hill/menu,5
Angel Express,Chinese,203 Kensington,Merseyside,L7,2RF,http://www.just-eat.co.uk/restaurants-angel-express-edge-hill/menu,5
Angel Garden Chinese,Chinese,136 Brook Road,Birmingham,B68,8AE,http://www.just-eat.co.uk/restaurants-angelgardenchinese-b68/menu,5
Angel Garden Chinese,Chinese,136 Brook Road,Birmingham,B68,8AE,http://www.just-eat.co.uk/restaurants-angelgardenchinese-b68/menu,5
Anise,Chinese,1 Kent House,London,NW1,8ET,http://www.just-eat.co.uk/restaurants-anise-regents-park/menu,5
Anna's Chinese Takeaway,Chinese,28 Duart Crescent,Edinburgh,EH4,7JP,http://www.just-eat.co.uk/restaurants-annas-chinese-eh4/menu,5
Arch Chinese,Chinese,45-49 Berry Street,Liverpool,L1,9DF,http://www.just-eat.co.uk/restaurants-archchinese-l1/menu,5
Arch Chinese,Chinese,45-49 Berry Street,Liverpool,L1,9DF,http://www.just-eat.co.uk/restaurants-archchinese-l1/menu,5
Arden Oak,Chinese,20 Arden Oak Road,Sheldon,B26,3LX,http://www.just-eat.co.uk/restaurants-arden-oak-b26/menu,5
Ariel Open Kitchen,Chinese,72 Pall Mall,Chorley,PR7,2LE,http://www.just-eat.co.uk/restaurants-arielopenkitchen/menu,5
Arirang,Chinese,5 Cricketers Court,London,SE11,4RJ,http://www.just-eat.co.uk/restaurants-arirang-se11/menu,4
Arirang,Chinese,5 Cricketers Court,London,SE11,4RJ,http://www.just-eat.co.uk/restaurants-arirang-se11/menu,4
Arirang,Chinese,5 Cricketers Court,London,SE11,4RJ,http://www.just-eat.co.uk/restaurants-arirang-se11/menu,4
Arirang,Chinese,5 Cricketers Court,London,SE11,4RJ,http://www.just-eat.co.uk/restaurants-arirang-se11/menu,4
Arirang,Chinese,5 Cricketers Court,London,SE11,4RJ,http://www.just-eat.co.uk/restaurants-arirang-se11/menu,4
Arirang,Chinese,5 Cricketers Court,London,SE11,4RJ,http://www.just-eat.co.uk/restaurants-arirang-se11/menu,4
Aroma Chinese,Chinese,40 High Street,Smethwick,B66,1DT,http://www.just-eat.co.uk/restaurants-aromachinese-b66/menu,5
Aroma House,Chinese,303 Sutton Road,Essex,SS2,5PF,http://www.just-eat.co.uk/restaurants-aromahouse-ss2/menu,5
Aromas,Chinese,152 Whiteladies Road,Bristol,BS8,2XZ,http://www.just-eat.co.uk/restaurants-aromas-bs8/menu,5
Arsenal Chinese Food & Fish Bar,Chinese,112 Highbury Park,London,N5,2XE,http://www.just-eat.co.uk/restaurants-arsenal-fishandfood-n5/menu,4
Arsenal Chinese Food & Fish Bar,Chinese,112 Highbury Park,London,N5,2XE,http://www.just-eat.co.uk/restaurants-arsenal-fishandfood-n5/menu,4
Arthur's China City,Chinese,182 Desborough Road,HighWycombe,HP11,2QA,http://www.just-eat.co.uk/restaurants-arthurschinacity/menu,4
Asia Asia,Chinese,4 Bournemouth Road,Eastleigh,SO53,3DB,http://www.just-eat.co.uk/restaurants-asiaasia-so53/menu,3
Asia Bagus,Chinese,4 Mowbray Drive,Blackpool,FY3,7JR,http://www.just-eat.co.uk/restaurants-asiabagus-fy3/menu,5
Asia Channel,Chinese,259 Hotwell Road Hotwell,Bristol,BS8,4SF,http://www.just-eat.co.uk/restaurants-asiachannel-bs8/menu,5
Asia Chinese,Chinese,19 Kelso Street,Glasgow,G14,0LB,http://www.just-eat.co.uk/restaurants-asiachinese-g14/menu,4
Asia Delight,Chinese,223 Rosehill Road,Ipswich,IP3,8HF,http://www.just-eat.co.uk/restaurants-asiadelight-ip3/menu,5
Asia Garden,Chinese,29 Oxford Street,Bristol,BS3,4RJ,http://www.just-eat.co.uk/restaurants-asiagardenbs3/menu,5
Asia Wok,Chinese,13 West End Road,Southampton,SO18,6TE,http://www.just-eat.co.uk/restaurants-asiawokso18/menu,4
Asian Fusion,Chinese,202 Main Street,Cambuslang,G72,7EN,http://www.just-eat.co.uk/restaurants-asianfusion-g72/menu,5
Asian Kitchen,Chinese,290 Antrim Road Glengormley,Belfast,BT36,7QT,http://www.just-eat.co.uk/restaurants-asiankitchen-bt36/menu,5
Asian Station,Chinese,10 Earls Hall Parade,Essex,SS2,6NW,http://www.just-eat.co.uk/restaurants-asianstation-ss2/menu,5
At Wan Da,Chinese,24 Milkwood Road,London,SE24,0HH,http://www.just-eat.co.uk/restaurants-atwanda-se24/menu,4
At Wan Da,Chinese,24 Milkwood Road,London,SE24,0HH,http://www.just-eat.co.uk/restaurants-atwanda-se24/menu,4
At28,Chinese,45 High Street,Holwood,BT18,9AB,http://www.just-eat.co.uk/restaurants-at28-bt18/menu,5
August Moon,Chinese,510 Old London Road,Hastings,TN35,5BL,http://www.just-eat.co.uk/restaurants-augustmoon/menu,4
Auntie May's Chinese Takeaway,Chinese,305 Upper Elmers Road,Beckenham,BR3,3QP,http://www.just-eat.co.uk/restaurants-auntie-mays-chinese-takeaway-beckenham/menu,5
Auntie May's Chinese Takeaway,Chinese,305 Upper Elmers Road,Beckenham,BR3,3QP,http://www.just-eat.co.uk/restaurants-auntie-mays-chinese-takeaway-beckenham/menu,5
Ba Fu Chinese,Chinese,8 Boundary Road,Ramsgate,CT11,7NE,http://www.just-eat.co.uk/restaurants-bafuchinese-ct11/menu,4
Bamboo Chinese Takeaway,Chinese,31a Glenmoor Road,Ferndown,BH22,8QE,http://www.just-eat.co.uk/restaurants-bamboochinesebh22/menu,5
Bamboo Express,Chinese,145 Pitkerro Road,Dundee,DD4,8EB,http://www.just-eat.co.uk/restaurants-bamboo-express-dd4/menu,5
Bamboo Garden,Chinese,260 Brockley Road,London,SE4,2SF,http://www.just-eat.co.uk/restaurants-bamboogarden-se4/menu,4
Bamboo Garden,Chinese,124 Burnt Ash Road,London,SE12,8PU,http://www.just-eat.co.uk/restaurants-bamoochinese-se12/menu,5
Bamboo Garden,Chinese,15 Warren Square,Peterlee,SR8,4JE,http://www.just-eat.co.uk/restaurants-bamboogarden-sr8/menu,5
Bamboo Garden,Chinese,8 Nutgrove Road,StHelens,WA9,5PL,http://www.just-eat.co.uk/restaurants-bamboogardenwa9/menu,5
Bamboo Garden,Chinese,124 Burnt Ash Road,London,SE12,8PU,http://www.just-eat.co.uk/restaurants-bamoochinese-se12/menu,5
Bamboo Garden,Chinese,15 Warren Square,Peterlee,SR8,4JE,http://www.just-eat.co.uk/restaurants-bamboogarden-sr8/menu,5
Bamboo Garden,Chinese,8 Nutgrove Road,StHelens,WA9,5PL,http://www.just-eat.co.uk/restaurants-bamboogardenwa9/menu,5
Bamboo Garden,Chinese,69 Main Street,Ballykelly,BT49,9HS,http://www.just-eat.co.uk/restaurants-bamboogarden-bt49/menu,5
Bamboo Garden Chinese Takeaway,Chinese,18 Broadway,Manchester,M40,3LN,http://www.just-eat.co.uk/restaurants-bamboo-garden-chinese-takeaway-manchester/menu,3
Bamboo House,Chinese,449 Lisburn Road,Belfast,BT9,7EY,http://www.just-eat.co.uk/restaurants-bamboohouse-bt9/menu,4
Bamboo House,Chinese,130 Upminster Road,Essex,RM12,6PL,http://www.just-eat.co.uk/restaurants-bamboohouse-rm12/menu,4
Bamboo House,Chinese,Quay Street,Cornwall,TR11,3HH,http://www.just-eat.co.uk/restaurants-bamboo-house-falmouth/menu,4
Bambu,Chinese,128 Higher Green Lane,Lancashire,M29,7JB,http://www.just-eat.co.uk/restaurants-bambu-m29/menu,5
Bambu,Chinese,128 Higher Green Lane,Lancashire,M29,7JB,http://www.just-eat.co.uk/restaurants-bambu-m29/menu,5
Banana Leaf,Chinese,127-129 Marlowes,Hemelhempsted,HP1,1BB,http://www.just-eat.co.uk/restaurants-bananaleaf-hp1/menu,5
Bao Bao Chinese Takeaway,Chinese,39 Plungington Road,Preston,PR1,7EP,http://www.just-eat.co.uk/restaurants-bao-bao-pr1/menu,5
Barnsley House,Chinese,347-349 Pontefract Road,Barnsley,S71,5HS,http://www.just-eat.co.uk/restaurants-barnsleyhouse-s71/menu,4
Barrow Takeaway,Chinese,18 Bath Street,Cumbria,LA14,1LZ,http://www.just-eat.co.uk/restaurants-Barrow-takeawayLA14/menu,5
Barton Oriental- Eccles,Chinese,82 Barton Road,EcclesManchester,M30,7AE,http://www.just-eat.co.uk/restaurants-barton-oriental-m30/menu,5
Bedford Chinese Kitchen,Chinese,80 Midland Road,Bedford,MK40,1QH,http://www.just-eat.co.uk/restaurants-bedford-chinese-kitchen/menu,5
Bei Jing,Chinese,79 Great Stone Road,Stretford,M32,8GR,http://www.just-eat.co.uk/restaurants-bei-jing/menu,5
Beijing,Chinese,479 Otley Road,Leeds,LS16,7NR,http://www.just-eat.co.uk/restaurants-beijing-ls16/menu,4
Beijing Chef,Chinese,281 Putney Bridge Road,London,SW15,2PT,http://www.just-eat.co.uk/restaurants-beijingchef-sw15/menu,5
Beijing Chef,Chinese,281 Putney Bridge Road,London,SW15,2PT,http://www.just-eat.co.uk/restaurants-beijingchef-sw15/menu,5
Beijing Chef Chinese Takeaway,Chinese,119 Cricklade Road,Swindon,SN2,1AB,http://www.just-eat.co.uk/restaurants-beijingchefchinesetakeaway-sn2/menu,5
Beijing Chinese,Chinese,103 Wokingham Road,Wokingham,RG45,6LH,http://www.just-eat.co.uk/restaurants-beijingchinese/menu,4
Beijing Chinese Restaurant,Chinese,341 Albertbridge Road,Belfast,BT5,4PY,http://www.just-eat.co.uk/restaurants-beijing-chinese-restaurant-lisnasharragh/menu,4
Beijing City,Chinese,23C Park Street,Slough,SL1,1PS,http://www.just-eat.co.uk/restaurants-beijingcity-sl1/menu,4
Beijing City,Chinese,44 Swain House Road,Bradford,BD2,1JW,http://www.just-eat.co.uk/restaurants-beijing-city-nd2/menu,5
Beijing Cuisine,Chinese,18 High Street,Stirlingshire,FK4,1DA,http://www.just-eat.co.uk/restaurants-beijingcuisine-fk4/menu,5
Beijing Dragon,Chinese,24 Church Street,Spillsby,PE23,5EF,http://www.just-eat.co.uk/restaurants-beijingdragon-pe23/menu,4
Beijing Express,Chinese,51 Cross Bank Road,Batley,WF17,8PN,http://www.just-eat.co.uk/restaurants-beijingexpress-wf17/menu,5
Beijing Express,Chinese,230 St. Johns Lane,Bristol,BS3,5AU,http://www.just-eat.co.uk/restaurants-beijingepress-bs3/menu,5
Beijing Express,Chinese,302 Armley Ridge Road,Leeds,LS12,2RD,http://www.just-eat.co.uk/restaurants-beijing-express-ls12/menu,5
Beijing Express,Chinese,51 Cross Bank Road,Batley,WF17,8PN,http://www.just-eat.co.uk/restaurants-beijingexpress-wf17/menu,5
Beijing Express,Chinese,51 Cross Bank Road,Batley,WF17,8PN,http://www.just-eat.co.uk/restaurants-beijingexpress-wf17/menu,5
Beijing Garden,Chinese,33-37 Malden Road,Cheam-Surrey,SM3,8QW,http://www.just-eat.co.uk/restaurants-beijinggarden-sm3/menu,5
Beijing Garden,Chinese,33-37 Malden Road,Cheam-Surrey,SM3,8QW,http://www.just-eat.co.uk/restaurants-beijinggarden-sm3/menu,5
Beijing House,Chinese,43 Kingsthorpe Road,Northampton,NN2,6EZ,http://www.just-eat.co.uk/restaurants-beijinghouse-nn2/menu,4
Beijing House,Chinese,141 London Road,Sheffield,S2,4LE,http://www.just-eat.co.uk/restaurants-beijinghouse-s2/menu,4
Beijing House,Chinese,564 London Road,Middlesex,TW7,4EP,http://www.just-eat.co.uk/restaurants-beijinghouse-tw7/menu,4
Beijing House,Chinese,564 London Road,Middlesex,TW7,4EP,http://www.just-eat.co.uk/restaurants-beijinghouse-tw7/menu,4
Beijing House,Chinese,33 Balaam Street,London,E13,8EB,http://www.just-eat.co.uk/restaurants-beijinghouse-e13/menu,5
Beijing Inn,Chinese,Bank Buildings Mitcham Lane,London,SW16,6NG,http://www.just-eat.co.uk/restaurants-beijing-inn-sw16/menu,4
Beijing Inn,Chinese,Bank Buildings Mitcham Lane,London,SW16,6NG,http://www.just-eat.co.uk/restaurants-beijing-inn-sw16/menu,4
Beijing Inn,Chinese,Bank Buildings Mitcham Lane,London,SW16,6NG,http://www.just-eat.co.uk/restaurants-beijing-inn-sw16/menu,4
Beijing Kirkstall,Chinese,341 Kirkstall Road,WestYorkshire,LS4,2HD,http://www.just-eat.co.uk/restaurants-beijingkirkstall-ls4/menu,5
Beijing Meng Zan,Chinese,313 Prestwick Road,Watford,WD19,6UT,http://www.just-eat.co.uk/restaurants-beijingmengzan-wd19/menu,5
Beijing Meng Zan,Chinese,313 Prestwick Road,Watford,WD19,6UT,http://www.just-eat.co.uk/restaurants-beijingmengzan-wd19/menu,5
Beijing Noodles,Chinese,310a Wandsworth Bridge Road,Fulham,SW6,2UA,http://www.just-eat.co.uk/restaurants-beijing-noodles-sw6/menu,5
Beijing Noodles,Chinese,108 Ruislip Road,Greenford,UB6,9QH,http://www.just-eat.co.uk/restaurants-beijing-noodles-ub6/menu,5
Beijing Noodles,Chinese,310a Wandsworth Bridge Road,Fulham,SW6,2UA,http://www.just-eat.co.uk/restaurants-beijing-noodles-sw6/menu,5
Beijing Noodles,Chinese,310a Wandsworth Bridge Road,Fulham,SW6,2UA,http://www.just-eat.co.uk/restaurants-beijing-noodles-sw6/menu,5
Beijing Noodles,Chinese,310a Wandsworth Bridge Road,Fulham,SW6,2UA,http://www.just-eat.co.uk/restaurants-beijing-noodles-sw6/menu,5
Beijing Noodles,Chinese,108 Ruislip Road,Greenford,UB6,9QH,http://www.just-eat.co.uk/restaurants-beijing-noodles-ub6/menu,5
